[ 2018-02-20T09:32:42+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in C:\wamp64\www\weibo\Index\Lib\TagLib\TagLibWeibo.class.php on line 16 and defined TagLib.class.php 第 111 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in C:\wamp64\www\weibo\Index\Lib\TagLib\TagLibWeibo.class.php on line 36 and defined TagLib.class.php 第 111 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `style` FROM `ningbo_userinfo` WHERE ( `user_id` = '1' ) LIMIT 1   [ RunTime:0.000716s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `username` FROM `ningbo_userinfo` WHERE ( `user_id` = '1' ) LIMIT 1   [ RunTime:0.000504s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `ningbo_group` [ RunTime:0.001216s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT * FROM `ningbo_group` WHERE ( `user_id` = '1' )  [ RunTime:0.000944s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT * FROM `ningbo_group` WHERE ( `user_id` = '1' )  [ RunTime:0.000611s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `username`,`face80` AS `face`,`follow`,`fans`,`weibo`,`user_id` FROM `ningbo_userinfo` WHERE ( `user_id` = '1' ) LIMIT 1   [ RunTime:0.000842s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `username`,`face80` AS `face`,`follow`,`fans`,`weibo`,`user_id` FROM `ningbo_userinfo` WHERE ( `user_id` = '1' ) LIMIT 1   [ RunTime:0.000631s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `follow` FROM `ningbo_follow_fans` WHERE ( `fans` = '1' )  [ RunTime:0.000480s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `username`,`face50` AS `face`,`user_id`,COUNT(f.`follow`) AS
                                `count` FROM `ningbo_follow_fans` f LEFT JOIN `ningbo_userinfo` u
                                ON f.`follow` = u.`user_id` WHERE f.`fans` IN (3,2) AND f.`follow` NOT IN (3,2) AND f.`follow` <>
                                1 GROUP BY f.`follow` ORDER BY `count` DESC LIMIT 4  [ RunTime:0.000586s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `follow` FROM `ningbo_follow_fans` WHERE ( `fans` = '1' )  [ RunTime:0.000622s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | SQL: SELECT `user_id`,`username`,`face50` AS `face`,COUNT(f.`follow`) AS `count` FROM `ningbo_follow_fans` f LEFT JOIN `ningbo_userinfo` u ON f.`follow` = u.`user_id` WHERE f.`fans` IN (3,2) AND f.`follow` NOT IN (3,2) AND f.`follow` <>1 GROUP BY f.`follow` ORDER BY `count` DESC LIMIT 4 [ RunTime:0.000636s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.078643s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.078733s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Tag[ view_filter ] --START--
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run ContentReplace Behavior [ RunTime:0.001512s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000938s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000771s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000998s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004420s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Tag[ view_end ] --START--
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.001506s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.001782s ]
[ 2018-02-20T11:08:01+08:00 ] /Public/Theme/style2/images/bottom_logo.gif | ERR: (ThinkException) 无法加载模块Public
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.001611s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001763s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001177s ]
[ 2018-02-20T11:08:01+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001347s ]
[ 2018-02-20T11:08:01+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.001596s ]
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001743s ]
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001135s ]
[ 2018-02-20T11:08:07+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001260s ]
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.001494s ]
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001639s ]
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001063s ]
[ 2018-02-20T11:08:12+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001189s ]
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000966s ]
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001051s ]
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000641s ]
[ 2018-02-20T11:08:17+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000708s ]
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000890s ]
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.000971s ]
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000642s ]
[ 2018-02-20T11:08:22+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000709s ]
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000919s ]
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001003s ]
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000740s ]
[ 2018-02-20T11:08:27+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000830s ]
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000896s ]
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.000977s ]
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000631s ]
[ 2018-02-20T11:08:32+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000697s ]
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000939s ]
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001023s ]
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000837s ]
[ 2018-02-20T11:08:37+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000908s ]
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000916s ]
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000631s ]
[ 2018-02-20T11:08:42+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000705s ]
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.000912s ]
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.000994s ]
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000657s ]
[ 2018-02-20T11:08:47+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000725s ]
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --START--
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Run CheckRoute Behavior [ RunTime:0.001337s ]
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ route_check ] --END-- [ RunTime:0.001471s ]
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --START--
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000818s ]
[ 2018-02-20T11:08:52+08:00 ] /index.php/Common/pushMsg | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000910s ]
[ 2018-02-20T11:08:54+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:08:54+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:08:57+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:09:04+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:09:05+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:17:52+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:17:54+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:17:54+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:17:58+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:45:14+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T11:59:21+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:12:07+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:12:08+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:22:30+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:22:32+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:22:35+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:22:35+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:22:36+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:28:04+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:28:06+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:28:06+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:28:08+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:28:08+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f01afce2.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a77b6df5e768.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74bfe79e5e5.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74c000cc985.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f32db877.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f1b6748d.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:00+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a7e9898b87c7.png | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f32db877.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f01afce2.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74bfe79e5e5.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f1b6748d.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74c000cc985.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a77b6df5e768.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a7e9898b87c7.png | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f1b6748d.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74bfe79e5e5.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f32db877.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a77b6df5e768.jpg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a749f01afce2.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a7e9898b87c7.png | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:29:01+08:00 ] /Admin/TPL/Public/pictures/2018-02/mini_5a74c000cc985.jpeg | ERR: (ThinkException) 无法加载模块Admin
[ 2018-02-20T13:54:13+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:54:16+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:54:21+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:54:28+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T13:54:29+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:08:13+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:08:22+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:08:23+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:08:29+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:08:31+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:30:11+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:30:18+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:30:19+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:30:19+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:38:21+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2018-02-20T14:38:23+08:00 ] /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
